OutcomeType,SexuponOutcome,AgeuponOutcome,Name,IntakeType,IntakeCondition,AnimalType,AgeuponIntake,Color,Aggressive,Mixed,NumberOfAdmits,Time_Outcomes,Time_Intakes,DayOfWeek_Outcomes,DayOfWeek_Intakes,LengthOfStay,Intactness,Gender
0,0,730,0,0,0,0,730,0,0,0,1,04,11,3,2,23040.0,0,0
7,7,730,7,7,7,7,730,7,7,7,1,05,05,3,6,5760.0,7,7
5,5,30.417,5,5,5,5,273.75300000000004,5,5,5,1,05,05,3,2,2880.0,5,5
5,5,365,5,5,5,5,365,5,5,5,1,05,03,3,1,4320.0,5,5
5,5,365,5,5,5,5,365,5,5,5,1,05,03,3,1,4320.0,5,5
0,0,60.834,0,0,0,0,60.834,0,0,0,1,06,01,3,6,7200.0,0,0
5,5,730,5,5,5,5,730,5,5,5,1,06,05,3,3,11520.0,5,5
5,5,2190,5,5,5,5,2190,5,5,5,1,06,04,3,1,4320.0,5,5
0,0,152.085,0,0,0,0,152.085,0,0,0,1,06,05,3,6,7200.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,08,05,3,6,5760.0,7,7
7,7,30.417,7,7,7,7,35,7,7,7,1,08,03,3,6,5760.0,7,7
7,7,2555,7,7,7,7,2555,7,7,7,1,08,11,3,4,18720.0,7,7
7,7,1460,7,7,7,7,1460,7,7,7,1,08,02,3,0,14400.0,7,7
0,0,60.834,0,0,0,0,60.834,0,0,0,1,11,02,3,4,8640.0,0,0
7,7,1095,7,7,7,7,1095,7,7,7,1,12,05,3,3,30240.0,7,7
0,0,730,0,0,0,0,730,0,0,0,1,12,12,3,6,27360.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,02,04,4,3,21600.0,0,0
0,0,182.502,0,0,0,0,182.502,0,0,0,1,02,03,4,4,40320.0,0,0
3,3,365,3,3,3,3,365,3,3,3,1,03,05,4,3,1440.0,3,3
5,5,730,5,5,5,5,730,5,5,5,1,03,11,4,2,4320.0,5,5
3,3,730,3,3,3,3,730,3,3,3,1,04,10,4,2,4320.0,3,3
5,5,1095,5,5,5,5,1095,5,5,5,1,04,12,4,0,7200.0,5,5
0,0,2555,0,0,0,0,2555,0,0,0,1,04,03,4,0,7200.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,05,05,4,4,20160.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,05,04,4,6,8640.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,05,12,4,0,7200.0,0,0
5,5,730,5,5,5,5,730,5,5,5,1,05,01,4,1,5760.0,5,5
0,0,730,0,0,0,0,730,0,0,0,1,06,03,4,5,20160.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,06,12,4,6,8640.0,0,0
0,0,152.085,0,0,0,0,121.668,0,0,0,1,06,12,4,3,12960.0,0,0
5,5,1825,5,5,5,5,1825,5,5,5,1,07,03,4,4,1440.0,5,5
0,0,365,0,0,0,0,365,0,0,0,1,07,03,4,4,30240.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,09,01,4,3,1440.0,7,7
3,3,730,3,3,3,3,730,3,3,3,1,10,10,4,4,1440.0,3,3
5,5,1825,5,5,5,5,1825,5,5,5,1,11,04,4,1,14400.0,5,5
5,5,365,5,5,5,5,30.417,5,5,5,1,11,07,4,3,1440.0,5,5
5,5,730,5,5,5,5,365,5,5,5,1,11,07,4,3,1440.0,5,5
5,5,365,5,5,5,5,365,5,5,5,1,11,07,4,3,1440.0,5,5
5,5,2920,5,5,5,5,2920,5,5,5,1,11,07,4,3,1440.0,5,5
5,5,1095,5,5,5,5,1095,5,5,5,1,11,12,4,4,10080.0,5,5
5,5,730,5,5,5,5,730,5,5,5,1,11,02,4,3,1440.0,5,5
5,5,2920,5,5,5,5,2920,5,5,5,2,11,01,4,0,15840.0,5,5
5,5,273.75300000000004,5,5,5,5,273.75300000000004,5,5,5,2,11,06,4,0,15840.0,5,5
7,7,365,7,7,7,7,365,7,7,7,1,11,03,4,1,155520.0,7,7
5,5,365,5,5,5,5,365,5,5,5,1,11,11,4,4,1440.0,5,5
7,7,1095,7,7,7,7,1095,7,7,7,1,11,11,4,4,11520.0,7,7
0,0,365,0,0,0,0,365,0,0,0,1,12,07,4,4,11520.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,12,01,4,3,11520.0,0,0
7,7,121.668,7,7,7,7,121.668,7,7,7,2,01,12,6,4,4320.0,7,7
0,0,365,0,0,0,0,365,0,0,0,1,02,03,6,0,270720.0,0,0
7,7,1095,7,7,7,7,1095,7,7,7,1,02,04,6,3,14400.0,7,7
7,7,1095,7,7,7,7,1095,7,7,7,1,02,04,6,3,14400.0,7,7
0,0,730,0,0,0,0,730,0,0,0,2,02,11,6,5,23040.0,0,0
5,5,1095,5,5,5,5,1095,5,5,5,1,03,12,6,6,1440.0,5,5
5,5,1460,5,5,5,5,1460,5,5,5,1,03,03,6,4,2880.0,5,5
5,5,365,5,5,5,5,365,5,5,5,1,03,10,6,6,1440.0,5,5
7,7,60.834,7,7,7,7,60.834,7,7,7,1,04,03,6,2,7200.0,7,7
5,5,365,5,5,5,5,365,5,5,5,1,04,05,6,5,1440.0,5,5
5,5,365,5,5,5,5,365,5,5,5,1,05,11,6,6,1440.0,5,5
0,0,365,0,0,0,0,365,0,0,0,1,05,03,6,2,7200.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,05,04,6,3,5760.0,5,5
0,0,152.085,0,0,0,0,121.668,0,0,0,1,05,02,6,2,7200.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,05,01,6,5,2880.0,5,5
0,0,182.502,0,0,0,0,152.085,0,0,0,1,05,11,6,4,4320.0,0,0
0,0,182.502,0,0,0,0,152.085,0,0,0,1,05,11,6,4,4320.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,05,04,6,2,7200.0,5,5
0,0,365,0,0,0,0,365,0,0,0,1,06,03,6,5,174240.0,0,0
5,5,30.417,5,5,5,5,30.417,5,5,5,1,06,03,6,4,4320.0,5,5
0,0,2555,0,0,0,0,2190,0,0,0,1,06,11,6,3,25920.0,0,0
5,5,30.417,5,5,5,5,30.417,5,5,5,1,06,03,6,4,4320.0,5,5
0,0,30.417,0,0,0,0,30.417,0,0,0,1,06,11,6,2,37440.0,0,0
5,5,730,5,5,5,5,730,5,5,5,1,06,06,6,5,2880.0,5,5
0,0,730,0,0,0,0,730,0,0,0,2,07,03,6,5,2880.0,0,0
0,0,121.668,0,0,0,0,91.251,0,0,0,1,07,03,6,2,7200.0,0,0
7,7,91.251,7,7,7,7,91.251,7,7,7,1,07,11,6,5,2880.0,7,7
5,5,1825,5,5,5,5,1825,5,5,5,1,11,12,6,6,1440.0,5,5
5,5,730,5,5,5,5,730,5,5,5,1,11,12,6,6,1440.0,5,5
0,0,1825,0,0,0,0,1825,0,0,0,1,11,11,6,5,2880.0,0,0
5,5,30.417,5,5,5,5,30.417,5,5,5,1,11,11,6,6,1440.0,5,5
7,7,1825,7,7,7,7,1825,7,7,7,1,12,05,6,2,15840.0,7,7
7,7,2190,7,7,7,7,2190,7,7,7,1,12,11,6,1,27360.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,12,02,6,3,24480.0,7,7
5,5,730,5,5,5,5,730,5,5,5,1,12,04,6,6,1440.0,5,5
7,7,730,7,7,7,7,730,7,7,7,1,12,04,6,0,8640.0,7,7
7,7,2190,7,7,7,7,2190,7,7,7,1,12,03,6,5,11520.0,7,7
5,5,1095,5,5,5,5,1095,5,5,5,1,12,11,6,6,1440.0,5,5
0,0,60.834,0,0,0,0,21,0,0,0,1,01,02,0,3,66240.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,02,10,0,0,1440.0,7,7
0,0,2555,0,0,0,0,2555,0,0,0,1,03,03,0,5,2880.0,0,0
7,7,243.336,7,7,7,7,212.919,7,7,7,1,03,09,0,0,11520.0,7,7
